Task ID,Cost
2020-07-22,0.460177807
2020-07-22,0.448757365
2020-07-22,0.445911774
2020-07-22,0.448210401
2020-07-22,0.412876206
2020-07-22,0.461171046
2020-07-22,0.437789928
2020-07-22,0.445893828
2020-07-22,0.473868221
2020-07-22,0.423285436
2020-07-22,0.458807399
2020-07-22,0.41562743
2020-07-22,0.416085114
2020-07-22,0.430354161
2020-07-22,0.417831294
2020-07-22,0.474211356
2020-07-22,0.403071924
2020-07-22,0.486522822
2020-07-22,0.434583199
2020-07-22,0.434353276
2020-07-22,0.457685451
2020-07-22,0.458445348
2020-07-22,0.449852776
2020-07-22,0.459885913
2020-07-22,0.413410012
2020-07-22,0.445115679
2020-07-22,0.428888327
2020-07-22,0.45090945
2020-07-22,0.444013988
2020-07-22,0.41460352
2020-07-22,0.42889346
2020-07-22,0.400255514
2020-07-22,0.451248773
2020-07-22,0.437471843
2020-07-22,0.419997858
2020-07-22,0.467715916
2020-07-22,0.420160186
2020-07-22,0.424443159
2020-07-22,0.442826382
2020-07-22,0.444916521
2020-07-22,0.45724536
2020-07-22,0.576488549
2020-07-22,0.444046266
2020-07-22,0.437692603
2020-07-22,0.422837672
2020-07-22,0.456603686
2020-07-22,0.398989336
2020-07-22,0.454693484
2020-07-22,0.456358872
2020-07-22,0.459964501
2020-07-22,0.451581984
2020-07-22,0.507385523
2020-07-22,0.48023317
2020-07-22,0.429385924
2020-07-22,0.453865637
2020-07-22,0.424322276
2020-07-22,0.438117961
2020-07-22,0.434676755
2020-07-22,0.438389037
2020-08-04,0.491471017
2020-08-04,0.50363916
2020-08-04,0.452775888
2020-08-04,0.478950477
2020-08-04,0.583844065
2020-08-04,0.45730064
2020-08-04,0.445065481
2020-08-04,0.453663929
2020-08-04,0.446285959
2020-08-04,0.44652431
2020-08-04,0.44496273
2020-08-04,0.478002385
2020-08-04,0.483768721
2020-08-04,0.503852977
2020-08-04,0.478307928
2020-08-04,0.444756224
2020-08-04,0.496167101
2020-08-04,0.455704258
2020-08-04,0.455851255
2020-08-04,0.429999677
2020-08-04,0.469998942
2020-08-04,0.437304648
2020-08-04,0.447619714
2020-08-04,0.476265743
2020-08-04,0.492906845
2020-08-04,0.470959087
2020-08-04,0.477297511
2020-08-04,0.472844159
2020-08-04,0.503550412
2020-08-04,0.457525356
2020-08-04,0.478815118
2020-08-04,0.491845634
2020-08-04,0.474126599
2020-08-04,0.462032367
2020-08-04,0.487725844
2020-08-04,0.452665727
2020-08-04,0.472552165
2020-08-04,0.477858254
2020-08-04,0.446094159
2020-08-04,0.44164096
2020-08-04,0.476681787
2020-08-04,0.50069621
2020-08-04,0.445497474
2020-08-04,0.459205989
2020-08-04,0.436324574
2020-08-04,0.463738579
2020-08-04,0.426786035
2020-08-04,0.489723602
2020-08-04,0.450058578
2020-08-04,0.433069561
2020-08-04,0.457778451
2020-08-04,0.453313509
2020-08-04,0.473457724
2020-08-04,0.470846003
2020-08-04,0.436013745
2020-08-04,0.444461478
2020-08-04,0.455590272
2020-08-04,0.454654623
2020-08-04,0.438755694
2020-08-04,0.528294705
2020-08-04,0.476555645
2020-08-04,0.45465051
2020-08-04,0.450673811
2020-09-01,0.439813118
2020-09-01,0.418978599
2020-09-01,0.415996843
2020-09-01,0.411581103
2020-09-01,0.463816406
2020-09-01,0.407254306
2020-09-01,0.426422858
2020-09-01,0.426582283
2020-09-01,0.416931574
2020-09-01,0.43104135
2020-09-01,0.432694302
2020-09-01,0.435912206
2020-09-01,0.437301881
2020-09-01,0.427910009
2020-09-01,0.430992488
2020-09-01,0.422005419
2020-09-01,0.402837261
2020-09-01,0.417713635
2020-09-01,0.442197258
2020-09-01,0.431353385
2020-09-01,0.422043789
2020-09-01,0.438500611
2020-09-01,0.414740805
2020-09-01,0.437658259
2020-09-01,0.429264294
2020-09-01,0.443353504
2020-09-01,0.422000906
2020-09-01,0.524788572
2020-09-01,0.418521139
2020-09-01,0.428646948
2020-09-01,0.437052761
2020-09-01,0.408325406
2020-09-01,0.408429526
2020-09-01,0.416318551
2020-09-01,0.424051974
2020-09-01,0.412165341
2020-09-01,0.421495842
2020-09-01,0.416785067
2020-09-01,0.433965531
2020-09-01,0.407844819
2020-09-01,0.412508895
2020-09-01,0.413596483
2020-09-01,0.415383441
2020-09-01,0.425967619
2020-09-01,0.408364101
2020-09-01,0.439907293
2020-09-01,0.437260933
2020-09-01,0.413278736
2020-09-01,0.427718259
2020-09-01,0.492337899
2020-09-01,0.41839714
2020-09-01,0.415919517
2020-09-01,0.449962868
2020-09-01,0.443271243
2020-09-01,0.409691282
2020-09-01,0.415243027
2020-09-01,0.420803048
2020-09-01,0.428934191
2020-09-01,0.396378691
2020-09-01,0.434387766
2020-09-01,0.439449456
2020-09-01,0.446427625
2020-09-01,0.417061828
2020-10-23,0.434761067
2020-10-23,0.442990816
2020-10-23,0.498201059
2020-10-23,0.433922737
2020-10-23,0.434362392
2020-10-23,0.426091758
2020-10-23,0.44568312
2020-10-23,0.463049412
2020-10-23,0.438295031
2020-10-23,0.495578844
2020-10-23,0.475817402
2020-10-23,0.448264861
2020-10-23,0.418209224
2020-10-23,0.495727853
2020-10-23,0.454495794
2020-10-23,0.436973333
2020-10-23,0.428281889
2020-10-23,0.466997317
2020-10-23,0.490748793
2020-10-23,0.412835892
2020-10-23,0.430201072
2020-10-23,0.42881042
2020-10-23,0.462058408
2020-10-23,0.418445501
2020-10-23,0.480960655
2020-10-23,0.458768677
2020-10-23,0.457136581
2020-10-23,0.412657343
2020-10-23,0.458779361
2020-10-23,0.424338342
2020-10-23,0.420730039
2020-10-23,0.425861581
2020-10-23,0.501976822
2020-10-23,0.421058799
2020-10-23,0.442805304
2020-10-23,0.462316241
2020-10-23,0.480173409
2020-10-23,0.528873591
2020-10-23,0.49765425
2020-10-23,0.425957084
2020-10-23,0.430380055
2020-10-23,0.444293002
2020-10-23,0.444506607
2020-10-23,0.430641811
2020-10-23,0.458040796
2020-10-23,0.431263641
2020-10-23,0.418920498
2020-10-23,0.425767765
2020-10-23,0.452515464
2020-10-23,0.424106801
2020-10-23,0.467615926
2020-10-23,0.491533618
2020-10-23,0.465628817
2020-10-23,0.436401571
2020-10-23,0.40364926
2020-10-23,0.442006635
2020-10-23,0.41512679
2020-10-23,0.445863482
2020-10-23,0.430617188
2020-10-23,0.46475804
2020-10-23,0.452425365
2020-10-23,0.455733736
2020-10-23,0.422727628
2020-10-28,0.503929726
2020-10-28,0.420930097
2020-10-28,0.45662542
2020-10-28,0.45435402
2020-10-28,0.462241027
2020-10-28,0.473744564
2020-10-28,0.406425327
2020-10-28,0.524645354
2020-10-28,0.53477403
2020-10-28,0.444923462
2020-10-28,0.421617642
2020-10-28,0.441122008
2020-10-28,0.467698604
2020-10-28,0.419354344
2020-10-28,0.50237185
2020-10-28,0.423628793
2020-10-28,0.544922575
2020-10-28,0.460750736
2020-10-28,0.480345547
2020-10-28,0.416275761
2020-10-28,0.424785828
2020-10-28,0.437400185
2020-10-28,0.436813048
2020-10-28,0.437411449
2020-10-28,0.423456881
2020-10-28,0.445925664
2020-10-28,0.512964953
2020-10-28,0.443704738
2020-10-28,0.494968835
2020-10-28,0.485537066
2020-10-28,0.443489894
2020-10-28,0.488195599
2020-10-28,0.442262006
2020-10-28,0.404231902
2020-10-28,0.453871958
2020-10-28,0.429571166
2020-10-28,0.459548551
2020-10-28,0.483949209
2020-10-28,0.44384297
2020-10-28,0.495751195
2020-10-28,0.478707079
2020-10-28,0.499097951
2020-10-28,0.425670238
2020-10-28,0.466867132
2020-10-28,0.430578822
2020-10-28,0.479554686
2020-10-28,0.461807301
2020-10-28,0.468300125
2020-10-28,0.506807594
2020-10-28,0.435829059
2020-10-28,0.527175116
2020-10-28,0.44341196
2020-10-28,0.426599068
2020-10-28,0.494035748
2020-10-28,0.502237612
2020-10-28,0.415378369
2020-10-28,0.424092436
2020-10-28,0.458337387
2020-10-28,0.458536706
2020-10-28,0.428971576
2020-10-28,0.470109423
2020-10-28,0.505365843
2020-10-28,0.494639154
2020-10-30,0.542244978
2020-10-30,0.453731929
2020-10-30,0.49384805
2020-10-30,0.433824514
2020-10-30,0.458295248
2020-10-30,0.429240069
2020-10-30,0.459859992
2020-10-30,0.467447675
2020-10-30,0.474146233
2020-10-30,0.449455189
2020-10-30,0.415702034
2020-10-30,0.411497918
2020-10-30,0.422458765
2020-10-30,0.457508903
2020-10-30,0.412012223
2020-10-30,0.475427128
2020-10-30,0.481558633
2020-10-30,0.462290347
2020-10-30,0.490712872
2020-10-30,0.468050032
2020-10-30,0.448147819
2020-10-30,0.448695951
2020-10-30,0.388173189
2020-10-30,0.494738449
2020-10-30,0.414109205
2020-10-30,0.402478462
2020-10-30,0.484059135
2020-10-30,0.460685985
2020-10-30,0.435989706
2020-10-30,0.424477006
2020-10-30,0.428959193
2020-10-30,0.466136343
2020-10-30,0.424665348
2020-10-30,0.465077007
2020-10-30,0.462734807
2020-10-30,0.429434318
2020-10-30,0.438896164
2020-10-30,0.422609094
2020-10-30,0.459354648
2020-10-30,0.440696999
2020-10-30,0.41721273
2020-10-30,0.449076783
2020-10-30,0.459770372
2020-10-30,0.41939975
2020-10-30,0.448254445
2020-10-30,0.495505022
2020-10-30,0.471494002
2020-10-30,0.524841356
2020-10-30,0.470632566
2020-10-30,0.410862903
2020-10-30,0.418043345
2020-10-30,0.430367989
2020-10-30,0.428466691
2020-10-30,0.429572175
2020-10-30,0.402676468
2020-10-30,0.45286655
2020-10-30,0.416354697
2020-10-30,0.453199405
2020-10-30,0.451042199
2020-10-30,0.477459294
2020-10-30,0.451763099
2020-10-30,0.476554589
2020-10-30,0.494576297
2021-03-15,0.340363641
2021-03-15,0.339995074
2021-03-15,0.324028511
2021-03-15,0.339497727
2021-03-15,0.332219531
2021-03-15,0.327548351
2021-03-15,0.316736311
2021-03-15,0.314050886
2021-03-15,0.31475422
2021-03-15,0.35028894
2021-03-15,0.339107518
2021-03-15,0.349917902
2021-03-15,0.341462743
2021-03-15,0.326037049
2021-03-15,0.330674467
2021-03-15,0.328256709
2021-03-15,0.319398492
2021-03-15,0.325311413
2021-03-15,0.354148638
2021-03-15,0.344293291
2021-03-15,0.34012008
2021-03-15,0.328070718
2021-03-15,0.369717564
2021-03-15,0.312139708
2021-03-15,0.337097065
2021-03-15,0.326587967
2021-03-15,0.333000889
2021-03-15,0.337122163
2021-03-15,0.35243178
2021-03-15,0.307786975
2021-03-15,0.354490981
2021-03-15,0.364596027
2021-03-15,0.355553559
2021-03-15,0.324434165
2021-03-15,0.335321112
2021-03-15,0.338249509
2021-03-15,0.361566786
2021-03-15,0.343548396
2021-03-15,0.316734544
2021-03-15,0.335377406
2021-03-15,0.401643097
2021-03-15,0.321485864
2021-03-15,0.325391175
2021-03-15,0.34560268
2021-03-15,0.360704594
2021-03-15,0.32529451
2021-03-15,0.341911224
2021-03-15,0.33514267
2021-03-15,0.360863843
2021-03-15,0.343961106
2021-03-15,0.310217542
2021-03-15,0.355009711
2021-03-15,0.347615856
2021-03-15,0.34285086
2021-03-15,0.341487229
2021-03-15,0.373955692
2021-03-15,0.337569847
2021-03-15,0.329156521
2021-03-15,0.349442006
2021-03-15,0.33693572
2021-03-15,0.342814219
2021-03-15,0.354460301
2021-03-15,0.323433067
2021-03-18,0.352322946
2021-03-18,0.334336958
2021-03-18,0.369555012
2021-03-18,0.361774046
2021-03-18,0.364599316
2021-03-18,0.365837908
2021-03-18,0.366798353
2021-03-18,0.356896369
2021-03-18,0.380504486
2021-03-18,0.359204099
2021-03-18,0.336202323
2021-03-18,0.316035496
2021-03-18,0.365256958
2021-03-18,0.33611406
2021-03-18,0.403757398
2021-03-18,0.326238221
2021-03-18,0.368478151
2021-03-18,0.395832406
2021-03-18,0.333534
2021-03-18,0.351084731
2021-03-18,0.3349957
2021-03-18,0.361853679
2021-03-18,0.396937784
2021-03-18,0.372863682
2021-03-18,0.360199788
2021-03-18,0.355212245
2021-03-18,0.372774058
2021-03-18,0.380126541
2021-03-18,0.349096632
2021-03-18,0.341727186
2021-03-18,0.388549699
2021-03-18,0.344894726
2021-03-18,0.350639349
2021-03-18,0.336530982
2021-03-18,0.366591218
2021-03-18,0.342618191
2021-03-18,0.390219024
2021-03-18,0.382164427
2021-03-18,0.344379091
2021-03-18,0.356018117
2021-03-18,0.36834475
2021-03-18,0.365743119
2021-03-18,0.336078213
2021-03-18,0.340190536
2021-03-18,0.375070822
2021-03-18,0.346509015
2021-03-18,0.375795456
2021-03-18,0.393995888
2021-03-18,0.36053358
2021-03-18,0.353531057
2021-03-18,0.378950152
2021-03-18,0.364453567
2021-03-18,0.344242652
2021-03-18,0.359725785
2021-03-18,0.376797435
2021-03-18,0.314988373
2021-03-18,0.400160859
2021-03-18,0.362128219
2021-03-18,0.377377827
2021-03-18,0.309646631
2021-03-18,0.350569239
2021-03-18,0.355212572
2021-03-18,0.340719308
2021-03-22,0.387963216
2021-03-22,0.346082695
2021-03-22,0.344857242
2021-03-22,0.356540521
2021-03-22,0.347931027
2021-03-22,0.369324851
2021-03-22,0.371693074
2021-03-22,0.321541256
2021-03-22,0.364458
2021-03-22,0.365487662
2021-03-22,0.351407051
2021-03-22,0.379691863
2021-03-22,0.358322445
2021-03-22,0.373481467
2021-03-22,0.372285513
2021-03-22,0.373727655
2021-03-22,0.36407072
2021-03-22,0.393500012
2021-03-22,0.387033281
2021-03-22,0.37820374
2021-03-22,0.387512094
2021-03-22,0.372203551
2021-03-22,0.363015552
2021-03-22,0.370752306
2021-03-22,0.370231717
2021-03-22,0.369868486
2021-03-22,0.373617768
2021-03-22,0.347739712
2021-03-22,0.355140724
2021-03-22,0.35039941
2021-03-22,0.366192266
2021-03-22,0.36131878
2021-03-22,0.388492546
2021-03-22,0.363406714
2021-03-22,0.363205709
2021-03-22,0.371956459
2021-03-22,0.338545555
2021-03-22,0.343820043
2021-03-22,0.406487499
2021-03-22,0.36728098
2021-03-22,0.360432125
2021-03-22,0.362303935
2021-03-22,0.335413497
2021-03-22,0.348617282
2021-03-22,0.357699577
2021-03-22,0.339464821
2021-03-22,0.333660773
2021-03-22,0.37174673
2021-03-22,0.335555958
2021-03-22,0.365345911
2021-03-22,0.363975269
2021-03-22,0.376292186
2021-03-22,0.404323755
2021-03-22,0.391435175
2021-03-22,0.335295237
2021-03-22,0.359785754
2021-03-22,0.340151856
2021-03-22,0.351282428
2021-03-22,0.338876744
2021-03-22,0.356760509
2021-03-22,0.349862257
2021-03-22,0.3726628
2021-03-22,0.348495393
2021-03-23,0.347036256
2021-03-23,0.343353103
2021-03-23,0.32070257
2021-03-23,0.319692308
2021-03-23,0.31805587
2021-03-23,0.369277676
2021-03-23,0.332992498
2021-03-23,0.349958797
2021-03-23,0.341480035
2021-03-23,0.345773238
2021-03-23,0.33233013
2021-03-23,0.335637936
2021-03-23,0.37006505
2021-03-23,0.326643052
2021-03-23,0.341138404
2021-03-23,0.318139585
2021-03-23,0.338926576
2021-03-23,0.321508798
2021-03-23,0.359437323
2021-03-23,0.34375677
2021-03-23,0.310427319
2021-03-23,0.317975268
2021-03-23,0.333916259
2021-03-23,0.341817818
2021-03-23,0.327808426
2021-03-23,0.349681205
2021-03-23,0.327548007
2021-03-23,0.317537205
2021-03-23,0.355038856
2021-03-23,0.32657659
2021-03-23,0.342251434
2021-03-23,0.324664122
2021-03-23,0.323947309
2021-03-23,0.339190379
2021-03-23,0.361765814
2021-03-23,0.333593424
2021-03-23,0.31147792
2021-03-23,0.350984297
2021-03-23,0.367241465
2021-03-23,0.338189568
2021-03-23,0.342079365
2021-03-23,0.365014429
2021-03-23,0.35066152
2021-03-23,0.322395345
2021-03-23,0.370232223
2021-03-23,0.32125972
2021-03-23,0.355899087
2021-03-23,0.340221415
2021-03-23,0.337889843
2021-03-23,0.330303366
2021-03-23,0.336118861
2021-03-23,0.332794764
2021-03-23,0.328559862
2021-03-23,0.343135406
2021-03-23,0.333267552
2021-03-23,0.317846334
2021-03-23,0.33734662
2021-03-23,0.374505386
2021-03-23,0.329802016
2021-03-23,0.350792706
2021-03-23,0.340351966
2021-03-23,0.371449411
2021-03-23,0.319572272
2021-03-25,0.328728238
2021-03-25,0.330550065
2021-03-25,0.334289919
2021-03-25,0.337921875
2021-03-25,0.368220054
2021-03-25,0.33680787
2021-03-25,0.345623675
2021-03-25,0.331271233
2021-03-25,0.35375688
2021-03-25,0.339635221
2021-03-25,0.330073724
2021-03-25,0.35587193
2021-03-25,0.318070186
2021-03-25,0.358760563
2021-03-25,0.332444693
2021-03-25,0.314980758
2021-03-25,0.343337572
2021-03-25,0.337677302
2021-03-25,0.327035481
2021-03-25,0.327738187
2021-03-25,0.332842873
2021-03-25,0.322087363
2021-03-25,0.329605826
2021-03-25,0.345055849
2021-03-25,0.362030178
2021-03-25,0.334170521
2021-03-25,0.335422003
2021-03-25,0.328148705
2021-03-25,0.318172335
2021-03-25,0.357326197
2021-03-25,0.350074798
2021-03-25,0.371952967
2021-03-25,0.373300533
2021-03-25,0.318830534
2021-03-25,0.331507444
2021-03-25,0.330296827
2021-03-25,0.349368353
2021-03-25,0.348714991
2021-03-25,0.345106395
2021-03-25,0.319888671
2021-03-25,0.361484727
2021-03-25,0.311905375
2021-03-25,0.354308449
2021-03-25,0.34787041
2021-03-25,0.348096908
2021-03-25,0.410422486
2021-03-25,0.325909162
2021-03-25,0.325776145
2021-03-25,0.34209713
2021-03-25,0.327769628
2021-03-25,0.349016244
2021-03-25,0.34734287
2021-03-25,0.328643123
2021-03-25,0.346590744
2021-03-25,0.344156047
2021-03-25,0.331464345
2021-03-25,0.324695674
2021-03-25,0.342573686
2021-03-25,0.343344121
2021-03-25,0.329792972
2021-03-25,0.340882959
2021-03-25,0.332059622
2021-03-25,0.374912298
2021-03-29,0.357112591
2021-03-29,0.345408236
2021-03-29,0.314740676
2021-03-29,0.336466937
2021-03-29,0.339802909
2021-03-29,0.373710888
2021-03-29,0.365003881
2021-03-29,0.344032986
2021-03-29,0.345332879
2021-03-29,0.350869899
2021-03-29,0.311001738
2021-03-29,0.330733002
2021-03-29,0.326016419
2021-03-29,0.332052928
2021-03-29,0.336852267
2021-03-29,0.336374547
2021-03-29,0.343522628
2021-03-29,0.335053391
2021-03-29,0.323717184
2021-03-29,0.356512829
2021-03-29,0.326153686
2021-03-29,0.343112811
2021-03-29,0.353325915
2021-03-29,0.364985122
2021-03-29,0.327701567
2021-03-29,0.366336161
2021-03-29,0.356861409
2021-03-29,0.359753738
2021-03-29,0.34221729
2021-03-29,0.322297292
2021-03-29,0.312747473
2021-03-29,0.385687648
2021-03-29,0.300676174
2021-03-29,0.35789324
2021-03-29,0.35680401
2021-03-29,0.355352
2021-03-29,0.343345105
2021-03-29,0.322714701
2021-03-29,0.355224926
2021-03-29,0.310322217
2021-03-29,0.327920781
2021-03-29,0.348605133
2021-03-29,0.340802722
2021-03-29,0.339085291
2021-03-29,0.357440038
2021-03-29,0.366033185
2021-03-29,0.361457274
2021-03-29,0.340972538
2021-03-29,0.313540106
2021-03-29,0.335332471
2021-03-29,0.360360674
2021-03-29,0.359999473
2021-03-29,0.363824893
2021-03-29,0.37984367
2021-03-29,0.34247496
2021-03-29,0.358753712
2021-03-29,0.331084143
2021-03-29,0.356866444
2021-03-29,0.349185297
2021-03-29,0.352993432
2021-03-29,0.357812888
2021-03-29,0.305126712
2021-03-29,0.362643831
2021-04-06,0.340245918
2021-04-06,0.32775176
2021-04-06,0.334833981
2021-04-06,0.316264095
2021-04-06,0.338822212
2021-04-06,0.338705684
2021-04-06,0.347191581
2021-04-06,0.318923726
2021-04-06,0.318457378
2021-04-06,0.331508763
2021-04-06,0.339037908
2021-04-06,0.332255693
2021-04-06,0.329371642
2021-04-06,0.332502441
2021-04-06,0.340121516
2021-04-06,0.336219465
2021-04-06,0.340826214
2021-04-06,0.353710446
2021-04-06,0.321653507
2021-04-06,0.339544715
2021-04-06,0.340195244
2021-04-06,0.320526761
2021-04-06,0.340218646
2021-04-06,0.322898109
2021-04-06,0.351163609
2021-04-06,0.294890062
2021-04-06,0.344696037
2021-04-06,0.355709823
2021-04-06,0.351370473
2021-04-06,0.325279383
2021-04-06,0.344026944
2021-04-06,0.333319674
2021-04-06,0.343118873
2021-04-06,0.362773867
2021-04-06,0.382192948
2021-04-06,0.304729805
2021-04-06,0.304359852
2021-04-06,0.310530396
2021-04-06,0.351180686
2021-04-06,0.320274392
2021-04-06,0.353105355
2021-04-06,0.338774384
2021-04-06,0.33934468
2021-04-06,0.352572739
2021-04-06,0.372772664
2021-04-06,0.329303106
2021-04-06,0.316974944
2021-04-06,0.304911362
2021-04-06,0.334559744
2021-04-06,0.387627007
2021-04-06,0.348881366
2021-04-06,0.299903678
2021-04-06,0.329843096
2021-04-06,0.30459099
2021-04-06,0.335025765
2021-04-06,0.323302607
2021-04-06,0.32074455
2021-04-06,0.328767446
2021-04-06,0.342136179
2021-04-06,0.330226009
2021-04-06,0.316021799
2021-04-06,0.347943095
2021-04-06,0.320938305
2021-04-08,0.353607798
2021-04-08,0.366886889
2021-04-08,0.347777707
2021-04-08,0.296250398
2021-04-08,0.3810688
2021-04-08,0.346486968
2021-04-08,0.328217959
2021-04-08,0.334525443
2021-04-08,0.359856392
2021-04-08,0.345594221
2021-04-08,0.349070529
2021-04-08,0.333627661
2021-04-08,0.323767001
2021-04-08,0.337572535
2021-04-08,0.337056208
2021-04-08,0.337089984
2021-04-08,0.345771547
2021-04-08,0.341958207
2021-04-08,0.336469257
2021-04-08,0.33694542
2021-04-08,0.337199021
2021-04-08,0.341922534
2021-04-08,0.330987803
2021-04-08,0.359417581
2021-04-08,0.364056192
2021-04-08,0.327567485
2021-04-08,0.313321891
2021-04-08,0.33505848
2021-04-08,0.362829392
2021-04-08,0.332107458
2021-04-08,0.375436715
2021-04-08,0.382246822
2021-04-08,0.34590731
2021-04-08,0.335783772
2021-04-08,0.320430899
2021-04-08,0.334014312
2021-04-08,0.360426442
2021-04-08,0.336798093
2021-04-08,0.380141774
2021-04-08,0.379405138
2021-04-08,0.329457625
2021-04-08,0.325402751
2021-04-08,0.344800802
2021-04-08,0.345685445
2021-04-08,0.311289246
2021-04-08,0.344722533
2021-04-08,0.317214335
2021-04-08,0.361924417
2021-04-08,0.389583472
2021-04-08,0.31746139
2021-04-08,0.346745878
2021-04-08,0.345118604
2021-04-08,0.316112712
2021-04-08,0.340862756
2021-04-08,0.334241034
2021-04-08,0.339891447
2021-04-08,0.369938849
2021-04-08,0.333479179
2021-04-08,0.336710801
2021-04-08,0.323137337
2021-04-08,0.308560743
2021-04-08,0.365495401
2021-04-08,0.361185683
2021-04-12,0.369950732
2021-04-12,0.368742303
2021-04-12,0.388432552
2021-04-12,0.361436628
2021-04-12,0.394972323
2021-04-12,0.360449361
2021-04-12,0.382881438
2021-04-12,0.388408016
2021-04-12,0.365309534
2021-04-12,0.348394558
2021-04-12,0.386575508
2021-04-12,0.366370537
2021-04-12,0.357251938
2021-04-12,0.344699556
2021-04-12,0.341358219
2021-04-12,0.382359893
2021-04-12,0.398765447
2021-04-12,0.385186696
2021-04-12,0.359189387
2021-04-12,0.376671403
2021-04-12,0.361993166
2021-04-12,0.362952008
2021-04-12,0.337303787
2021-04-12,0.373226284
2021-04-12,0.364061378
2021-04-12,0.358037793
2021-04-12,0.367935292
2021-04-12,0.369901108
2021-04-12,0.351542848
2021-04-12,0.39920655
2021-04-12,0.383472279
2021-04-12,0.341877394
2021-04-12,0.383501499
2021-04-12,0.370540111
2021-04-12,0.344296643
2021-04-12,0.346022007
2021-04-12,0.337852489
2021-04-12,0.363861661
2021-04-12,0.362537402
2021-04-12,0.369872547
2021-04-12,0.351144413
2021-04-12,0.345926626
2021-04-12,0.391164486
2021-04-12,0.3389985
2021-04-12,0.350794138
2021-04-12,0.37198538
2021-04-12,0.350919607
2021-04-12,0.347458504
2021-04-12,0.365778019
2021-04-12,0.351715519
2021-04-12,0.36844801
2021-04-12,0.393657084
2021-04-12,0.375203772
2021-04-12,0.347958038
2021-04-12,0.349457429
2021-04-12,0.364582299
2021-04-12,0.365296633
2021-04-12,0.331886028
2021-04-12,0.389196198
2021-04-12,0.406422813
2021-04-12,0.385264602
2021-04-12,0.360841951
2021-04-12,0.327227821
2021-04-20,0.314031919
2021-04-20,0.321858919
2021-04-20,0.327588893
2021-04-20,0.348423176
2021-04-20,0.383658567
2021-04-20,0.331221598
2021-04-20,0.350221828
2021-04-20,0.31278838
2021-04-20,0.312522819
2021-04-20,0.360591816
2021-04-20,0.355900369
2021-04-20,0.302597217
2021-04-20,0.358513225
2021-04-20,0.350814993
2021-04-20,0.328129217
2021-04-20,0.331378645
2021-04-20,0.373272234
2021-04-20,0.329409501
2021-04-20,0.319271279
2021-04-20,0.333228314
2021-04-20,0.374315612
2021-04-20,0.333148913
2021-04-20,0.354202404
2021-04-20,0.341266383
2021-04-20,0.363695535
2021-04-20,0.375529446
2021-04-20,0.358585438
2021-04-20,0.351534956
2021-04-20,0.313927375
2021-04-20,0.363463634
2021-04-20,0.339379553
2021-04-20,0.344427624
2021-04-20,0.36471447
2021-04-20,0.347307027
2021-04-20,0.36189
2021-04-20,0.35232769
2021-04-20,0.322535667
2021-04-20,0.312099957
2021-04-20,0.309893461
2021-04-20,0.352036488
2021-04-20,0.35453604
2021-04-20,0.367016281
2021-04-20,0.322647893
2021-04-20,0.352548282
2021-04-20,0.336359217
2021-04-20,0.350268037
2021-04-20,0.32825264
2021-04-20,0.354236356
2021-04-20,0.347542111
2021-04-20,0.335658735
2021-04-20,0.338676446
2021-04-20,0.362194854
2021-04-20,0.351623661
2021-04-20,0.348553075
2021-04-20,0.350774228
2021-04-20,0.337405112
2021-04-20,0.357471968
2021-04-20,0.360343169
2021-04-20,0.335713417
2021-04-20,0.372446653
2021-04-20,0.370924552
2021-04-20,0.344276158
2021-04-20,0.346709222
2021-04-28,0.35375997
2021-04-28,0.330002419
2021-04-28,0.353680719
2021-04-28,0.323793219
2021-04-28,0.332827912
2021-04-28,0.345589559
2021-04-28,0.33061069
2021-04-28,0.348942819
2021-04-28,0.339035467
2021-04-28,0.341044923
2021-04-28,0.336584876
2021-04-28,0.335750991
2021-04-28,0.336061536
2021-04-28,0.338301054
2021-04-28,0.329045156
2021-04-28,0.334542004
2021-04-28,0.360483323
2021-04-28,0.350597672
2021-04-28,0.360023589
2021-04-28,0.344067554
2021-04-28,0.346621813
2021-04-28,0.373954778
2021-04-28,0.347770076
2021-04-28,0.35896784
2021-04-28,0.355047122
2021-04-28,0.353243729
2021-04-28,0.389520978
2021-04-28,0.323356826
2021-04-28,0.313594906
2021-04-28,0.345604263
2021-04-28,0.34202478
2021-04-28,0.358565212
2021-04-28,0.374670006
2021-04-28,0.34384408
2021-04-28,0.31885713
2021-04-28,0.349683775
2021-04-28,0.333340689
2021-04-28,0.328350528
2021-04-28,0.354267996
2021-04-28,0.358125697
2021-04-28,0.369032631
2021-04-28,0.357405766
2021-04-28,0.326251153
2021-04-28,0.346684377
2021-04-28,0.326772742
2021-04-28,0.342796543
2021-04-28,0.333836893
2021-04-28,0.330953549
2021-04-28,0.35762058
2021-04-28,0.342496861
2021-04-28,0.335222165
2021-04-28,0.356027982
2021-04-28,0.383850246
2021-04-28,0.330813419
2021-04-28,0.334761239
2021-04-28,0.35952414
2021-04-28,0.334610458
2021-04-28,0.34017018
2021-04-28,0.339924848
2021-04-28,0.333083075
2021-04-28,0.340779842
2021-04-28,0.35221983
2021-04-28,0.355144775
2021-05-05,0.350368611
2021-05-05,0.37017504
2021-05-05,0.352514311
2021-05-05,0.344274749
2021-05-05,0.318190918
2021-05-05,0.313812523
2021-05-05,0.338640631
2021-05-05,0.352028791
2021-05-05,0.362855864
