,Task ID,Cost
1943,2020-07-22,0.445893828
1944,2020-08-04,0.450058578
1945,2020-09-01,0.396378691
1946,2020-10-23,0.457136581
1947,2020-10-28,0.494968835
1948,2020-10-30,0.448695951
1949,2021-03-15,0.341911224
1950,2021-03-18,0.356896369
1951,2021-03-22,0.365487662
1952,2021-03-23,0.322395345
1953,2021-03-25,0.344156047
1954,2021-03-29,0.335053391
1955,2021-04-06,0.342136179
1956,2021-04-08,0.33694542
1957,2021-04-12,0.364582299
1958,2021-04-20,0.347542111
1959,2021-04-22,0.332419609
1960,2021-04-28,0.330953549
1961,2021-05-05,0.333243775
1962,2021-05-06,0.346777231
1963,2021-05-13,0.326809476
1964,2021-05-20,0.347543043
1965,2021-05-24,0.399962007
1966,2021-05-31,0.404377346
1967,2021-06-01,0.41808665
1968,2021-06-08,0.419883025
1969,2021-06-14,0.393102813
1970,2021-06-17,0.411477216
1971,2021-06-21,0.431923798
1972,2021-06-24,0.424423747
1973,2021-06-30,0.39831122
1974,2021-07-08,0.358699668
1975,2021-07-15,0.376448894
1976,2021-07-19,0.352555879
1977,2021-07-22,0.360944296
1978,2021-08-30,0.443422899
1979,2021-09-09,0.410317865
1980,2021-09-14,0.421475768
1981,2021-09-17,0.431520337
1982,2021-09-20,0.460870511
1983,2021-09-21,0.463133345
1984,2021-09-22,0.412491647
1985,2021-09-23,0.379190366
1986,2021-09-24,0.406115365
1987,2021-09-27,0.468763529
1988,2021-09-28,0.436697289
1989,2021-09-29,0.458385656
1990,2021-09-30,0.435369878
1991,2021-10-01,0.433959723
1992,2021-10-02,0.437083427
1993,2021-10-04,0.470651767
1994,2021-10-05,0.463985502
1995,2021-10-06,0.476361655
1996,2021-10-07,0.468482854
1997,2021-10-08,0.490209715
1998,2021-10-11,0.500116252
1999,2021-10-13,0.489033575
2000,2021-10-14,0.482607925
2001,2021-10-15,0.513633294
2002,2021-10-18,0.536869551
2003,2021-10-19,0.453301372
2004,2021-10-20,0.486930834
2005,2021-10-21,0.4930754
2006,2021-10-22,0.474648845
2007,2021-10-26,0.458033501
2008,2021-10-27,0.455576465
2009,2021-10-28,0.421614736
2010,2021-10-29,0.461645244
2011,2021-10-31,0.403773618
2012,2021-11-02,0.460378763
2013,2021-11-03,0.470445159
2014,2021-11-05,0.598733665
2015,2021-11-08,0.485480265
2016,2021-11-10,0.449097743
2017,2021-11-11,0.399128176
2018,2021-11-12,0.405876385
2019,2021-11-15,0.466018864
2020,2021-11-16,0.398651313
2021,2021-11-17,0.380847107
2022,2021-11-18,0.399976012
2023,2021-11-22,0.425270352
2024,2021-11-23,0.411681795
2025,2021-11-25,0.455849231
2026,2021-11-26,0.414224038
2027,2021-11-29,0.41458206
2028,2021-11-30,0.4191662
2029,2021-12-01,0.424468735
2030,2021-12-02,0.392657063
2031,2021-12-03,0.415955716
2032,2021-12-09,0.442833939
2033,2021-12-10,0.500162845
2034,2021-12-14,0.435863809
2035,2021-12-15,0.436403393
2036,2021-12-16,0.437121758
2037,2021-12-17,0.473943653
2038,2021-12-21,0.452317443
2039,2021-12-22,0.422202819
2040,2019-05-30,0.316254226
2041,2019-09-26,0.283751545
2042,2019-11-29,0.323826983
2043,2020-01-03,0.366917662
2044,2020-01-07,0.332549575
2045,2020-01-08,0.364001157
2046,2020-01-09,0.360551133
2047,2020-01-10,0.348717137
2048,2020-01-14,0.358563456
2049,2020-01-15,0.367027674
2050,2020-01-16,0.354768605
2051,2020-01-17,0.371288743
2052,2020-01-22,0.343511803
2053,2020-01-24,0.390648318
2054,2020-02-10,0.370688272
2055,2020-02-18,0.380109247
2056,2020-02-20,0.362180085
2057,2020-02-27,0.359973206
2058,2020-03-01,0.408488855
2059,2020-03-03,0.396387796
2060,2020-03-28,0.482592968
2061,2020-05-06,0.481794309
2062,2020-06-09,0.500093203
2063,2020-07-22,0.41460352
2064,2020-08-04,0.436324574
2065,2020-09-01,0.413278736
2066,2020-10-23,0.41512679
2067,2020-10-28,0.423628793
2068,2020-10-30,0.433824514
2069,2021-03-15,0.319398492
2070,2021-03-18,0.333534
2071,2021-03-22,0.363015552
2072,2021-03-23,0.341138404
2073,2021-03-25,0.331464345
2074,2021-03-29,0.331084143
2075,2021-04-06,0.323302607
2076,2021-04-08,0.341922534
2077,2021-04-12,0.350919607
2078,2021-04-20,0.322647893
2079,2021-04-22,0.354218477
2080,2021-04-28,0.334542004
2081,2021-05-05,0.333490997
2082,2021-05-06,0.335444412
2083,2021-05-13,0.34111613
2084,2021-05-20,0.403764802
2085,2021-05-24,0.391690423
2086,2021-05-31,0.383374555
2087,2021-06-01,0.381396405
2088,2021-06-08,0.411207069
2089,2021-06-14,0.367906548
2090,2021-06-17,0.408644746
2091,2021-06-21,0.423125322
2092,2021-06-24,0.441158866
2093,2021-06-30,0.436441346
2094,2021-07-08,0.372943011
2095,2021-07-15,0.352178966
2096,2021-07-19,0.361763932
2097,2021-07-22,0.387534879
2098,2021-08-30,0.440440052
2099,2021-09-09,0.433961595
2100,2021-09-14,0.384751151
2101,2021-09-17,0.448759855
2102,2021-09-20,0.476736031
2103,2021-09-21,0.466572828
2104,2021-09-22,0.399475785
2105,2021-09-23,0.425514632
2106,2021-09-24,0.381207307
2107,2021-09-27,0.459802394
2108,2021-09-28,0.434280545
2109,2021-09-29,0.458516089
2110,2021-09-30,0.457524118
2111,2021-10-01,0.443009295
2112,2021-10-02,0.415039065
2113,2021-10-04,0.448560022
2114,2021-10-05,0.426904642
2115,2021-10-06,0.444354279
2116,2021-10-07,0.418610748
2117,2021-10-08,0.461498046
2118,2021-10-11,0.472615086
2119,2021-10-13,0.47387995
2120,2021-10-14,0.475812008
2121,2021-10-15,0.446124649
2122,2021-10-18,0.506373806
2123,2021-10-19,0.496859138
2124,2021-10-20,0.466243349
2125,2021-10-21,0.484090105
2126,2021-10-22,0.467556212
2127,2021-10-26,0.446399523
2128,2021-10-27,0.467779419
2129,2021-10-28,0.442342174
2130,2021-10-29,0.453759232
2131,2021-10-31,0.419680844
2132,2021-11-02,0.450979376
2133,2021-11-03,0.456718731
2134,2021-11-05,0.653204679
2135,2021-11-08,0.449899025
2136,2021-11-10,0.427312604
2137,2021-11-11,0.402762637
2138,2021-11-12,0.426781763
2139,2021-11-15,0.43219003
2140,2021-11-16,0.414865042
2141,2021-11-17,0.393068588
2142,2021-11-18,0.397275453
2143,2021-11-22,0.421086371
2144,2021-11-23,0.404910301
2145,2021-11-25,0.455249385
2146,2021-11-26,0.435714958
2147,2021-11-29,0.440390168
2148,2021-11-30,0.415654404
2149,2021-12-01,0.412458438
2150,2021-12-02,0.392401301
2151,2021-12-03,0.408679032
2152,2021-12-09,0.42683878
2153,2021-12-10,0.445051628
2154,2021-12-14,0.421982278
2155,2021-12-15,0.440449496
2156,2021-12-16,0.41641277
2157,2021-12-17,0.44656424
2158,2021-12-21,0.410141002
2159,2021-12-22,0.383428188
2160,2019-05-30,0.431282745
2161,2019-09-26,0.313152659
2162,2019-11-29,0.376901808
2163,2020-01-03,0.390801807
2164,2020-01-07,0.356429613
2165,2020-01-08,0.371474972
2166,2020-01-09,0.351921014
2167,2020-01-10,0.335532821
2168,2020-01-14,0.349716761
2169,2020-01-15,0.409513838
2170,2020-01-16,0.409442903
2171,2020-01-17,0.393019823
2172,2020-01-22,0.380565325
2173,2020-01-24,0.383009672
2174,2020-02-10,0.388945968
2175,2020-02-18,0.473411995
2176,2020-02-20,0.405794047
2177,2020-02-27,0.422860332
2178,2020-03-01,0.429423717
2179,2020-03-03,0.425801193
2180,2020-03-28,0.608829682
2181,2020-05-06,0.529241735
2182,2020-06-09,0.493906673
2183,2020-07-22,0.461171046
2184,2020-08-04,0.478307928
2185,2020-09-01,0.437052761
2186,2020-10-23,0.442006635
2187,2020-10-28,0.494639154
2188,2020-10-30,0.494738449
2189,2021-03-15,0.34012008
2190,2021-03-18,0.360199788
2191,2021-03-22,0.369868486
2192,2021-03-23,0.337889843
2193,2021-03-25,0.327738187
2194,2021-03-29,0.312747473
2195,2021-04-06,0.329303106
2196,2021-04-08,0.328217959
2197,2021-04-12,0.351715519
2198,2021-04-20,0.336359217
2199,2021-04-22,0.342541241
2200,2021-04-28,0.35762058
2201,2021-05-05,0.325602605
2202,2021-05-06,0.288930561
2203,2021-05-13,0.351740049
2204,2021-05-20,0.375181312
2205,2021-05-24,0.44736864
2206,2021-05-31,0.460835916
2207,2021-06-01,0.439088738
2208,2021-06-08,0.436787449
2209,2021-06-14,0.419610382
2210,2021-06-17,0.414453725
2211,2021-06-21,0.453990112
2212,2021-06-24,0.457960047
2213,2021-06-30,0.443428755
2214,2021-07-08,0.377536385
2215,2021-07-15,0.414734249
2216,2021-07-19,0.415225548
2217,2021-07-22,0.404788361
2218,2021-08-30,0.422856798
2219,2021-09-09,0.440393024
2220,2021-09-14,0.405195156
2221,2021-09-17,0.475095738
2222,2021-09-20,0.492891672
2223,2021-09-21,0.463341922
2224,2021-09-22,0.434737425
2225,2021-09-23,0.431270162
2226,2021-09-24,0.441229889
2227,2021-09-27,0.460704954
2228,2021-09-28,0.445078788
2229,2021-09-29,0.481144557
2230,2021-09-30,0.467580117
2231,2021-10-01,0.428962234
2232,2021-10-02,0.439980912
2233,2021-10-04,0.440786822
2234,2021-10-05,0.459751039
2235,2021-10-06,0.498384019
2236,2021-10-07,0.479360788
2237,2021-10-08,0.461891553
2238,2021-10-11,0.45449539
2239,2021-10-13,0.540737832
2240,2021-10-14,0.472583355
2241,2021-10-15,0.48869432
2242,2021-10-18,0.537928568
2243,2021-10-19,0.508966371
2244,2021-10-20,0.503780143
2245,2021-10-21,0.496633448
2246,2021-10-22,0.479683631
2247,2021-10-26,0.44358962
2248,2021-10-27,0.505330299
2249,2021-10-28,0.467510982
2250,2021-10-29,0.461813004
2251,2021-10-31,0.430919369
2252,2021-11-02,0.490631904
2253,2021-11-03,0.471563134
2254,2021-11-05,0.601066102
2255,2021-11-08,0.454009917
2256,2021-11-10,0.416489432
2257,2021-11-11,0.41423183
2258,2021-11-12,0.416184726
2259,2021-11-15,0.416330393
2260,2021-11-16,0.424832354
2261,2021-11-17,0.398846825
2262,2021-11-18,0.398676274
2263,2021-11-22,0.427991155
2264,2021-11-23,0.4138235
2265,2021-11-25,0.474853055
2266,2021-11-26,0.442601581
2267,2021-11-29,0.416133952
2268,2021-11-30,0.421268185
2269,2021-12-01,0.435126707
2270,2021-12-02,0.407290894
2271,2021-12-03,0.400952479
2272,2021-12-09,0.451815482
2273,2021-12-10,0.467203468
2274,2021-12-14,0.45899939
2275,2021-12-15,0.408482471
2276,2021-12-16,0.467496595
2277,2021-12-17,0.444102569
2278,2021-12-21,0.452245736
2279,2021-12-22,0.448936793
2280,2019-05-30,0.421987773
2281,2019-09-26,0.321413135
2282,2019-11-29,0.411151429
2283,2020-01-03,0.439388537
2284,2020-01-07,0.451775542
2285,2020-01-08,0.457614234
2286,2020-01-09,0.43825845
2287,2020-01-10,0.414552912
2288,2020-01-14,0.439835898
2289,2020-01-15,0.48756799
2290,2020-01-16,0.404100602
2291,2020-01-17,0.489735743
2292,2020-01-22,0.436608187
2293,2020-01-24,0.460616954
2294,2020-02-10,0.403523549
2295,2020-02-18,0.444151293
2296,2020-02-20,0.409916098
2297,2020-02-27,0.404618916
2298,2020-03-01,0.438244967
2299,2020-03-03,0.496994659
2300,2020-03-28,0.610960355
2301,2020-05-06,0.474335832
2302,2020-06-09,0.578725117
2303,2020-07-22,0.467715916
2304,2020-08-04,0.491845634
2305,2020-09-01,0.421495842
2306,2020-10-23,0.475817402
2307,2020-10-28,0.53477403
2308,2020-10-30,0.475427128
2309,2021-03-15,0.335321112
2310,2021-03-18,0.390219024
2311,2021-03-22,0.387963216
2312,2021-03-23,0.35066152
2313,2021-03-25,0.362030178
2314,2021-03-29,0.356861409
2315,2021-04-06,0.353710446
2316,2021-04-08,0.349070529
2317,2021-04-12,0.360841951
2318,2021-04-20,0.357471968
2319,2021-04-22,0.360114122
2320,2021-04-28,0.369032631
2321,2021-05-05,0.354953377
2322,2021-05-06,0.375925152
2323,2021-05-13,0.330040774
2324,2021-05-20,0.370393657
2325,2021-05-24,0.398432793
2326,2021-05-31,0.41359658
2327,2021-06-01,0.371296039
2328,2021-06-08,0.444077106
2329,2021-06-14,0.412791209
2330,2021-06-17,0.426761378
2331,2021-06-21,0.446063343
2332,2021-06-24,0.428769877
2333,2021-06-30,0.40231959
2334,2021-07-08,0.392419969
2335,2021-07-15,0.393899735
2336,2021-07-19,0.387907671
2337,2021-07-22,0.369949443
2338,2021-08-30,0.48323041
2339,2021-09-09,0.473294457
2340,2021-09-14,0.404252382
2341,2021-09-17,0.423893475
2342,2021-09-20,0.4802463
2343,2021-09-21,0.450493402
2344,2021-09-22,0.421497744
2345,2021-09-23,0.435110967
2346,2021-09-24,0.403524571
2347,2021-09-27,0.444554702
2348,2021-09-28,0.484091735
2349,2021-09-29,0.445716727
2350,2021-09-30,0.466324508
2351,2021-10-01,0.419350497
2352,2021-10-02,0.43769882
2353,2021-10-04,0.441950042
2354,2021-10-05,0.472367271
2355,2021-10-06,0.462849405
2356,2021-10-07,0.489596576
2357,2021-10-08,0.49132641
2358,2021-10-11,0.478128056
2359,2021-10-13,0.525836963
2360,2021-10-14,0.514572188
2361,2021-10-15,0.454875264
2362,2021-10-18,0.537017737
2363,2021-10-19,0.490241157
2364,2021-10-20,0.47482145
2365,2021-10-21,0.491206206
2366,2021-10-22,0.44726389
2367,2021-10-26,0.41185869
2368,2021-10-27,0.475462201
2369,2021-10-28,0.48162311
2370,2021-10-29,0.466412537
2371,2021-10-31,0.437591354
2372,2021-11-02,0.471013498
2373,2021-11-03,0.427904353
2374,2021-11-05,0.625315601
2375,2021-11-08,0.457299426
2376,2021-11-10,0.422838715
2377,2021-11-11,0.404637736
2378,2021-11-12,0.439043051
2379,2021-11-15,0.436380657
2380,2021-11-16,0.40372564
2381,2021-11-17,0.415200224
2382,2021-11-18,0.435901374
2383,2021-11-22,0.477484662
2384,2021-11-23,0.422671215
2385,2021-11-25,0.453088843
2386,2021-11-26,0.443946777
2387,2021-11-29,0.441307066
2388,2021-11-30,0.437730879
2389,2021-12-01,0.453605565
2390,2021-12-02,0.404233776
2391,2021-12-03,0.359960959
2392,2021-12-09,0.472498351
2393,2021-12-10,0.448765197
2394,2021-12-14,0.412248806
2395,2021-12-15,0.46183588
2396,2021-12-16,0.43724133
2397,2021-12-17,0.443091808
2398,2021-12-21,0.430207433
2399,2021-12-22,0.391794621
2400,2019-05-30,0.355049042
2401,2019-09-26,0.313919324
2402,2019-11-29,0.326542586
2403,2020-01-03,0.349861826
2404,2020-01-07,0.341450453
2405,2020-01-08,0.342916729
2406,2020-01-09,0.345413664
2407,2020-01-10,0.357299041
2408,2020-01-14,0.336748916
2409,2020-01-15,0.357819661
2410,2020-01-16,0.346996959
2411,2020-01-17,0.36624797
2412,2020-01-22,0.319493664
2413,2020-01-24,0.33123119
2414,2020-02-10,0.33982236
2415,2020-02-18,0.353782211
2416,2020-02-20,0.331707678
2417,2020-02-27,0.349646014
2418,2020-03-01,0.398123252
2419,2020-03-03,0.396203736
2420,2020-03-28,0.516880007
2421,2020-05-06,0.486223545
2422,2020-06-09,0.509355721
2423,2020-07-22,0.435808901
2424,2020-08-04,0.470959087
2425,2020-09-01,0.415243027
2426,2020-10-23,0.420730039
2427,2020-10-28,0.423456881
2428,2020-10-30,0.416354697
2429,2021-03-15,0.325391175
2430,2021-03-18,0.350569239
2431,2021-03-22,0.364458
2432,2021-03-23,0.332992498
2433,2021-03-25,0.314980758
2434,2021-03-29,0.344032986
2435,2021-04-06,0.340218646
2436,2021-04-08,0.353607798
2437,2021-04-12,0.361993166
2438,2021-04-20,0.370924552
2439,2021-04-22,0.347357267
2440,2021-04-28,0.342496861
2441,2021-05-05,0.350368611
2442,2021-05-06,0.378103785
2443,2021-05-13,0.327429058
2444,2021-05-20,0.384319808
2445,2021-05-24,0.371352258
2446,2021-05-31,0.41944493
2447,2021-06-01,0.447364544
2448,2021-06-08,0.413859721
2449,2021-06-14,0.426499927
2450,2021-06-17,0.402057541
2451,2021-06-21,0.433136935
2452,2021-06-24,0.42491756
2453,2021-06-30,0.416851104
2454,2021-07-08,0.370395113
2455,2021-07-15,0.387036084
2456,2021-07-19,0.378493192
2457,2021-07-22,0.394680932
2458,2021-08-30,0.44165533
2459,2021-09-09,0.439538359
2460,2021-09-14,0.411808736
2461,2021-09-17,0.433400646
2462,2021-09-20,0.46576646
2463,2021-09-21,0.449546929
2464,2021-09-22,0.399621016
2465,2021-09-23,0.381369212
2466,2021-09-24,0.378762074
2467,2021-09-27,0.447358648
2468,2021-09-28,0.435937295
2469,2021-09-29,0.44460471
2470,2021-09-30,0.423024043
2471,2021-10-01,0.426530293
2472,2021-10-02,0.418738905
2473,2021-10-04,0.459934711
2474,2021-10-05,0.433561885
2475,2021-10-06,0.4294684
2476,2021-10-07,0.432682393
2477,2021-10-08,0.443249664
2478,2021-10-11,0.481462941
2479,2021-10-13,0.490389379
2480,2021-10-14,0.448751963
2481,2021-10-15,0.486695595
2482,2021-10-18,0.509908922
2483,2021-10-19,0.466820872
2484,2021-10-20,0.456635072
2485,2021-10-21,0.490118596
2486,2021-10-22,0.500483388
2487,2021-10-26,0.428663386
2488,2021-10-27,0.450673263
2489,2021-10-28,0.434179202
2490,2021-10-29,0.441705421
2491,2021-10-31,0.422285884
2492,2021-11-02,0.464942496
2493,2021-11-03,0.454963596
2494,2021-11-05,0.637230436
2495,2021-11-08,0.470333017
2496,2021-11-10,0.416680539
2497,2021-11-11,0.402209501
2498,2021-11-12,0.404021119
2499,2021-11-15,0.417601857
2500,2021-11-16,0.403655662
2501,2021-11-17,0.388597663
2502,2021-11-18,0.397439005
2503,2021-11-22,0.436667555
2504,2021-11-23,0.42031528
2505,2021-11-25,0.446099156
2506,2021-11-26,0.42992099
2507,2021-11-29,0.411418893
2508,2021-11-30,0.374498952
2509,2021-12-01,0.406457564
2510,2021-12-02,0.404611512
2511,2021-12-03,0.388254788
2512,2021-12-09,0.4039316
2513,2021-12-10,0.406328645
2514,2021-12-14,0.398586003
2515,2021-12-15,0.437505775
2516,2021-12-16,0.428446994
2517,2021-12-17,0.417425811
2518,2021-12-21,0.41202159
2519,2021-12-22,0.3895139
2520,2019-05-30,0.343541015
2521,2019-09-26,0.330714098
2522,2019-11-29,0.441989264
2523,2020-01-03,0.377084517
2524,2020-01-07,0.432279884
2525,2020-01-08,0.420786367
2526,2020-01-09,0.377533548
2527,2020-01-10,0.424476588
2528,2020-01-14,0.413888881
2529,2020-01-15,0.415074631
2530,2020-01-16,0.391972799
2531,2020-01-17,0.440657539
2532,2020-01-22,0.39523344
2533,2020-01-24,0.446840099
2534,2020-02-10,0.438502307
2535,2020-02-18,0.415695905
2536,2020-02-20,0.380537076
2537,2020-02-27,0.380286012
2538,2020-03-01,0.416653115
2539,2020-03-03,0.390996024
2540,2020-03-28,0.52030943
2541,2020-05-06,0.541864994
2542,2020-06-09,0.520736715
2543,2020-07-22,0.458807399
2544,2020-08-04,0.487725844
2545,2020-09-01,0.463816406
2546,2020-10-23,0.458768677
2547,2020-10-28,0.505365843
2548,2020-10-30,0.459770372
2549,2021-03-15,0.355009711
2550,2021-03-18,0.36834475
2551,2021-03-22,0.363205709
2552,2021-03-23,0.327548007
2553,2021-03-25,0.357326197
2554,2021-03-29,0.355224926
2555,2021-04-06,0.362773867
2556,2021-04-08,0.346745878
2557,2021-04-12,0.341877394
2558,2021-04-20,0.354202404
2559,2021-04-22,0.335758215
2560,2021-04-28,0.35896784
2561,2021-05-05,0.343661028
2562,2021-05-06,0.319594257
2563,2021-05-13,0.329081895
2564,2021-05-20,0.377955648
2565,2021-05-24,0.415796476
2566,2021-05-31,0.409639107
2567,2021-06-01,0.378528508
2568,2021-06-08,0.418737188
2569,2021-06-14,0.405441807
2570,2021-06-17,0.387551211
2571,2021-06-21,0.452213284
2572,2021-06-24,0.408103813
2573,2021-06-30,0.407475086
2574,2021-07-08,0.371159497
2575,2021-07-15,0.373377631
2576,2021-07-19,0.370983459
2577,2021-07-22,0.362885377
2578,2021-08-30,0.436379819
2579,2021-09-09,0.41121587
2580,2021-09-14,0.439406414
2581,2021-09-17,0.422347403
2582,2021-09-20,0.455814111
2583,2021-09-21,0.476530684
2584,2021-09-22,0.435283347
2585,2021-09-23,0.410254734
2586,2021-09-24,0.394700443
2587,2021-09-27,0.440459043
2588,2021-09-28,0.42831716
2589,2021-09-29,0.418585702
2590,2021-09-30,0.456988354
2591,2021-10-01,0.416885924
2592,2021-10-02,0.397706545
2593,2021-10-04,0.45301066
2594,2021-10-05,0.427211967
2595,2021-10-06,0.455857353
2596,2021-10-07,0.421234789
2597,2021-10-08,0.444828
2598,2021-10-11,0.460970168
2599,2021-10-13,0.477214204
2600,2021-10-14,0.487116763
2601,2021-10-15,0.456422806
2602,2021-10-18,0.518790126
2603,2021-10-19,0.488590465
2604,2021-10-20,0.473143214
2605,2021-10-21,0.458831051
2606,2021-10-22,0.489679921
2607,2021-10-26,0.430185446
2608,2021-10-27,0.419288933
2609,2021-10-28,0.437050429
2610,2021-10-29,0.454309652
2611,2021-10-31,0.399874034
2612,2021-11-02,0.449719904
2613,2021-11-03,0.455364532
2614,2021-11-05,0.61855732
2615,2021-11-08,0.464752424
2616,2021-11-10,0.412948407
2617,2021-11-11,0.390577336
2618,2021-11-12,0.424206837
2619,2021-11-15,0.429484314
2620,2021-11-16,0.406158553
2621,2021-11-17,0.376954914
2622,2021-11-18,0.404301391
2623,2021-11-22,0.454928061
2624,2021-11-23,0.401626861
2625,2021-11-25,0.449021391
2626,2021-11-26,0.411471932
2627,2021-11-29,0.389846583
2628,2021-11-30,0.383266075
2629,2021-12-01,0.38400641
2630,2021-12-02,0.394621497
2631,2021-12-03,0.407596393
2632,2021-12-09,0.448431182
2633,2021-12-10,0.442956694
2634,2021-12-14,0.433660807
2635,2021-12-15,0.40874342
2636,2021-12-16,0.444464659
2637,2021-12-17,0.452359517
2638,2021-12-21,0.399610907
2639,2021-12-22,0.407866625
2640,2019-05-30,0.2963877
2641,2019-09-26,0.32890593
2642,2019-11-29,0.314701058
2643,2020-01-03,0.35341465
2644,2020-01-07,0.351553539
2645,2020-01-08,0.356062848
2646,2020-01-09,0.379430784
2647,2020-01-10,0.359617275
2648,2020-01-14,0.357961959
2649,2020-01-15,0.390792421
2650,2020-01-16,0.354374077
2651,2020-01-17,0.347310183
2652,2020-01-22,0.384729325
2653,2020-01-24,0.356847344
2654,2020-02-10,0.356334106
2655,2020-02-18,0.370488581
2656,2020-02-20,0.320079802
2657,2020-02-27,0.355135874
2658,2020-03-01,0.409004121
2659,2020-03-03,0.398182555
2660,2020-03-28,0.519971799
2661,2020-05-06,0.461978347
2662,2020-06-09,0.495828903
2663,2020-07-22,0.412876206
2664,2020-08-04,0.469998942
2665,2020-09-01,0.417713635
2666,2020-10-23,0.445863482
2667,2020-10-28,0.425670238
2668,2020-10-30,0.438896164
2669,2021-03-15,0.325311413
2670,2021-03-18,0.346509015
2671,2021-03-22,0.347739712
2672,2021-03-23,0.326643052
2673,2021-03-25,0.339635221
2674,2021-03-29,0.352993432
2675,2021-04-06,0.329371642
2676,2021-04-08,0.345594221
2677,2021-04-12,0.366370537
2678,2021-04-20,0.322535667
2679,2021-04-22,0.34372614
2680,2021-04-28,0.330002419
2681,2021-05-05,0.370138924
2682,2021-05-06,0.325830369
2683,2021-05-13,0.34877737
2684,2021-05-20,0.373401505
2685,2021-05-24,0.3760649
2686,2021-05-31,0.378296682
2687,2021-06-01,0.385481913
2688,2021-06-08,0.44249699
2689,2021-06-14,0.377862184
2690,2021-06-17,0.4051794
2691,2021-06-21,0.416473164
2692,2021-06-24,0.409489784
2693,2021-06-30,0.412546611
2694,2021-07-08,0.386098191
2695,2021-07-15,0.37929915
2696,2021-07-19,0.377305238
2697,2021-07-22,0.380959321
2698,2021-08-30,0.412738836
2699,2021-09-09,0.407335753
2700,2021-09-14,0.407948942
2701,2021-09-17,0.44389558
2702,2021-09-20,0.476718468
2703,2021-09-21,0.465844084
2704,2021-09-22,0.414162269
2705,2021-09-23,0.400605288
2706,2021-09-24,0.387426794
2707,2021-09-27,0.457099409
2708,2021-09-28,0.441019974
2709,2021-09-29,0.464594737
2710,2021-09-30,0.423222003
2711,2021-10-01,0.429782825
2712,2021-10-02,0.426857613
2713,2021-10-04,0.43333756
2714,2021-10-05,0.433982705
2715,2021-10-06,0.449510625
2716,2021-10-07,0.419910401
2717,2021-10-08,0.440226218
2718,2021-10-11,0.464391447
2719,2021-10-13,0.497721697
2720,2021-10-14,0.465619112
2721,2021-10-15,0.454724418
2722,2021-10-18,0.506131182
2723,2021-10-19,0.483191366
2724,2021-10-20,0.481359152
2725,2021-10-21,0.486019844
2726,2021-10-22,0.477431157
2727,2021-10-26,0.43536155
2728,2021-10-27,0.448851936
2729,2021-10-28,0.447077894
2730,2021-10-29,0.439653287
2731,2021-10-31,0.407757391
2732,2021-11-02,0.471322975
2733,2021-11-03,0.472836066
2734,2021-11-05,0.647775466
2735,2021-11-08,0.442776308
2736,2021-11-10,0.442582297
2737,2021-11-11,0.403914471
2738,2021-11-12,0.406325005
2739,2021-11-15,0.438367938
2740,2021-11-16,0.395253914
2741,2021-11-17,0.397908972
2742,2021-11-18,0.367820845
2743,2021-11-22,0.40425238
2744,2021-11-23,0.395661668
2745,2021-11-25,0.441249343
2746,2021-11-26,0.430180856
2747,2021-11-29,0.397564132
2748,2021-11-30,0.415406129
2749,2021-12-01,0.401223824
2750,2021-12-02,0.404522895
2751,2021-12-03,0.393212413
2752,2021-12-09,0.444520905
2753,2021-12-10,0.437899065
2754,2021-12-14,0.417748591
2755,2021-12-15,0.431206243
2756,2021-12-16,0.462289726
2757,2021-12-17,0.464329119
2758,2021-12-21,0.419229883
2759,2021-12-22,0.395277692
2760,2019-05-30,0.400219975
2761,2019-09-26,0.312799473
2762,2019-11-29,0.339927828
2763,2020-01-03,0.39947324
2764,2020-01-07,0.38064618
2765,2020-01-08,0.371617118
2766,2020-01-09,0.348956396
2767,2020-01-10,0.352918376
2768,2020-01-14,0.368470685
2769,2020-01-15,0.408578683
2770,2020-01-16,0.375804639
2771,2020-01-17,0.400365573
2772,2020-01-22,0.363101211
2773,2020-01-24,0.401592496
2774,2020-02-10,0.393996742
2775,2020-02-18,0.388900846
2776,2020-02-20,0.35914073
2777,2020-02-27,0.348013448
2778,2020-03-01,0.459501155
2779,2020-03-03,0.41894498
2780,2020-03-28,0.516077601
2781,2020-05-06,0.495860792
2782,2020-06-09,0.649300172
2783,2020-07-22,0.458445348
2784,2020-08-04,0.503852977
2785,2020-09-01,0.416931574
2786,2020-10-23,0.49765425
2787,2020-10-28,0.502237612
2788,2020-10-30,0.494576297
2789,2021-03-15,0.326587967
2790,2021-03-18,0.376797435
2791,2021-03-22,0.37820374
2792,2021-03-23,0.349681205
2793,2021-03-25,0.34787041
2794,2021-03-29,0.310322217
2795,2021-04-06,0.333319674
2796,2021-04-08,0.329457625
2797,2021-04-12,0.391164486
2798,2021-04-20,0.363695535
2799,2021-04-22,0.354988145
2800,2021-04-28,0.373954778
2801,2021-05-05,0.330970842
2802,2021-05-06,0.3148489
2803,2021-05-13,0.380230661
2804,2021-05-20,0.398604852
2805,2021-05-24,0.413619061
2806,2021-05-31,0.479480168
2807,2021-06-01,0.448784791
2808,2021-06-08,0.443886662
2809,2021-06-14,0.441263829
2810,2021-06-17,0.40979916
2811,2021-06-21,0.440517833
2812,2021-06-24,0.469283551
2813,2021-06-30,0.42936242
2814,2021-07-08,0.386133397
2815,2021-07-15,0.420091809
2816,2021-07-19,0.378974652
